Id Categoria;Modalitat;Nom;Descripció;Nom Abreviat;Ordre;CodiExtern
1370;BÀSQUET - Copa CEEB;TÈCNIC/TÈCNICA en Formació;;;;
1371;BÀSQUET - Copa CEEB;AUXILIAR en Formació;;;;
1372;VOLEIBOL - Copa CEEB;TÈCNIC/TÈCNICA en Formació;;;;
1373;VOLEIBOL - Copa CEEB;AUXILIAR en Formació;;;;
1374;HANDBOL - Copa CEEB;TÈCNIC/TÈCNICA en Formació;;;;
1375;HANDBOL - Copa CEEB;AUXILIAR en Formació;;;;
1376;PROMOCIÓ ESPORTIVA;COL·LABORADOR/A PROMOCIÓ;;;;
1378;PROVES COMBINADES D' ATLETISME;INFANTIL;;;;
1379;PROVES COMBINADES D' ATLETISME;CADET;;;;
1380;PROVES COMBINADES D' ATLETISME;JUVENIL;;;;
1381;PATINATGE ARTÍSTIC;TÈCNIC/A EN FORMACIÓ;;;;
1382;PATINATGE ARTÍSTIC;AUXILIAR EN FORMACIÓ;;;;
1383;GIMNÀSTICA ESTÈTICA DE GRUP;TÈCNIC/TÈCNICA en formació;;;;
1384;NATACIÓ ARTÍSTICA;TÈCNIC/A EN FORMACIÓ;;;;
1385;NATACIÓ ARTÍSTICA;AUXILIAR EN FORMACIÓ;;;;
1386;BÀSQUET;TUTOR/TUTORA DE JOC EN FORMACIÓ;;;;
1387;TROBADA DE PATINATGE ARTÍSTIC;Tècnic en formació;;;;
1388;TROBADES DE FUTBOL 5;SUPER MENUDET;;;;
1389;TROBADES DE BÀSQUET;SUPER MENUDET;;;;
1390;TROBADA DANSA, JAZZ, HIP HOP;Tècnic en formació;;;;
1392;CROS;EDUCACIÓ INFANTIL;;;;
1397;CURSES D'ORIENTACIÓ (1 cursa familiar);JÚNIOR;;;;
1398;CURSES D'ORIENTACIÓ (1 cursa familiar);SÈNIOR;;;;
1399;CURSES D'ORIENTACIÓ (1 cursa familiar);VETERÀ/NA;;;;
1402;LLIGUES D'INICIACIÓ DE FUTBOL 5;TUTOR/TUTORA DE JOC;;;;
1403;FUTBOL 7 - Copa CEEB;BENJAMÍ;;;;
1404;HANDBOL - Copa CEEB;TUTOR/TUTORA DE JOC;;;;
1405;FUTBOL 7 - Copa CEEB;TUTOR/TUTORA DE JOC;;;;
1406;JUDO;TÈCNIC/A EN FORMACIÓ;;;;
1407;FUTBOL 5;MENUTS;;;;
1408;FUTBOL 5;MENUDETS;;;;
1409;HOQUEI PATINS;MENUTS;;;;
1410;BÀSQUET;MENUTS;;;;
1411;BÀSQUET;MENUDETS;;;;
1412;FUTBOL 7;MENUTS;;;;
1414;EN XARXA;ANYS 2013-2014 (Esports d'Equip);;;;
1415;EN XARXA;ANYS 2003-2012 (Esports d'Equip);;;;
1416;EN XARXA;EDUCACIÓ INFANTIL (2015 - 2017);;;;
1417;EN XARXA;SÈNIOR;;;;
1418;EN XARXA;JÚNIOR (2000 - 2002);;;;
1419;EN XARXA;PREBENJAMÍ (2013 - 2014);;;;
1420;EN XARXA;JUVENIL (2003 - 2004);;;;
1421;EN XARXA;BENJAMÍ (2011 - 2012);;;;
1422;EN XARXA;CADET (2005 - 2006);;;;
1423;EN XARXA;INFANTIL (2007 - 2008);;;;
1424;EN XARXA;ALEVÍ (2009 - 2010);;;;
1426;MULTIESPORT;ESPORTS D'EQUIP;;;;
1427;BÀSQUET;AMISTÓS;;;;
1429;FUTBOL 5;AMISTÓS;;;;
1430;VOLEIBOL;AMISTÓS;;;;
1431;ADIDAS: Run For The Oceans;Cursa 3Km;;;;
1432;MULTIESPORT;SENIOR;;;;
1433;GIMNÀSTICA RÍTMICA;JÚNIOR;;;;
1434;GIMNÀSTICA RÍTMICA;COL·LABORADOR/A;;;;
1435;GIMNÀSTICA RÍTMICA;TUTOR/A DE JOC;;;;
1436;GIMNÀSTICA ARTÍSTICA;COL·LABORADOR/A;;;;
1437;TRAMPOLÍ;TUTOR/A DE JOC;;;;
1438;TRAMPOLÍ;COL·LABORADOR/A;;;;
1439;GIMNÀSTICA ARTÍSTICA;EDUCACIÓ INFANTIL;;;;
1442;CROS;COL·LABORADOR/A;;;;
1445;NATACIÓ ARTÍSTICA;TUTOR/A DE JOC;;;;PUBLIC
1446;NATACIÓ ARTÍSTICA;COL·LABORADOR/A;;;;
1447;MULTIESPORT;COL·LABORADOR/A;;;;
1448;GIMNÀSTICA ESTÈTICA DE GRUP;TUTOR/A DE JOC;;;;
1449;GIMNÀSTICA ESTÈTICA DE GRUP;COL·LABORADOR/A;;;;
1450;PATINATGE ARTÍSTIC;TUTOR/A DE JOC;;;;
1451;PATINATGE ARTÍSTIC;COL·LABORADOR/A;;;;
1452;TENNIS TAULA;COL·LABORADOR/A;;;;
1453;BÀDMINTON;COL·LABORADOR/A;;;;
1454;TROBADA DANSA, JAZZ, HIP HOP;COL·LABORADOR/A;;;;
1455;CURSES D'ORIENTACIÓ;COL·LABORADOR/A;;;;
1456;ESCACS;TUTOR/A DE JOC;;;;
1457;ESCACS;COL·LABORADOR/A;;;;
1458;DANSA;TUTOR/A DE JOC;;;;
1459;DANSA;COL·LABORADOR/A;;;;
1460;NATACIÓ;TUTOR/A DE JOC;;;;PUBLIC
1461;NATACIÓ;COL·LABORADOR/A;;;;
1462;JUDO;COL·LABORADOR/A;;;;
1463;JUDO;TUTOR/A DE JOC;;;;
1464;SKATE;COL·LABORADOR/A;;;;
1465;SKATE;ALEVÍ;;;;
1466;ESPECIAL;DIRECTOR ESPORTIU;;;;
1467;CURSES D'ORIENTACIÓ (1 cursa ADULT);JÚNIOR;;;;
1468;CURSES D'ORIENTACIÓ (1 cursa ADULT);SÈNIOR;;;;
1469;CURSES D'ORIENTACIÓ (1 cursa ADULT);VETERÀ/NA;;;;
1470;MULTIESPORT;ALEVÍ;;;;
1471;MULTIESPORT;CONVIVIM;;;;
1472;MULTIESPORT;BENJAMÍ;;;;
1473;MULTIESPORT;PREALEVÍ;;;;
1474;MULTIESPORT;PREINFANTIL;;;;
1475;MULTIESPORT;INFANTIL;;;;
1476;MULTIESPORT;CADET;;;;
1477;MULTIESPORT;JUVENIL;;;;
1478;MULTIESPORT;JÚNIOR;;;;
1480;MULTIESPORT;MENUTS;;;;
1481;MULTIESPORT;MENUDETS;;;;
1482;TENNIS TAULA;TUTOR/A DE JOC;;;;
1483;GIMNÀSTICA ARTÍSTICA;DELEGAT/DA;;;;
1484;BÀDMINTON;TUTOR/A DE JOC;;;;
1486;TROBADA DANSA, JAZZ, HIP HOP;JÚNIOR;;;;
1487;ESPORT A LA FEINA;SÈNIOR;;;;
1488;TROBADA DE GIMNÀSTICA RÍTMICA;Tècnic/a en formació;;;;
1489;SKATE;PREBENJAMÍ;;;;
1490;DANSA;TÈCNIC/A EN FORMACIÓ;;;;
1491;TROBADA DE GIMNÀSTICA ARTÍSTICA;Tècnic/a en formació;;;;
1492;TROBADA DE NATACIÓ ARTÍSTICA;Tècnic/a en formació;;;;
1493;GIMNÀSTICA ARTÍSTICA;TUTOR/A DE JOC;;;;
1494;TROBADA DE TRAMPOLÍ;JUVENIL;;;;
1495;TROBADA DE GIMNÀSTICA RÍTMICA;SÈNIOR;;;;
1496;TROBADA DE PATINATGE ARTÍSTIC;Auxiliar en formació;;;;
1497;TENNIS TAULA;SÈNIOR;;;;
1498;TROBADA DANSA, JAZZ, HIP HOP;Auxiliar en formació;;;;
1499;TROBADA DE GIMNÀSTICA RÍTMICA;Auxiliar en formació;;;;
1500;TROBADA DE PATINATGE ARTÍSTIC;EDUCACIÓ INFANTIL;;;;
1501;NATACIÓ;EDUCACIÓ INFANTIL;;;;
1502;TROBADA DE GIMNÀSTICA ARTÍSTICA;Auxiliar en formació;;;;
1503;TROBADA DE GIMNÀSTICA ARTÍSTICA;EDUCACIÓ INFANTIL;;;;
1504;TROBADA DE NATACIÓ ARTÍSTICA;EDUCACIÓ INFANTIL;;;;
1505;TROBADA DE NATACIÓ ARTÍSTICA;Auxiliar en formació;;;;
1506;TROBADA DE TRAMPOLÍ;EDUCACIÓ INFANTIL;;;;
1507;TROBADA DE TRAMPOLÍ;Auxiliar en formació;;;;
1508;TROBADA DE TRAMPOLÍ;Tècnic en formació;;;;
1509;DANSA;AUXILIAR EN FORMACIÓ;;;;
1510;DANSA;EDUCACIÓ INFANTIL;;;;
1511;HANDBOL;MENUTS;;;;
1512;CURSES D'ORIENTACIÓ;FAMILIAR;;;;
1513;NATACIÓ ARTÍSTICA;JÚNIOR;;;;
1514;TENNIS TAULA;JÚNIOR;;;;
1515;BÀDMINTON;TÈCNIC/A EN FORMACIÓ;;;;
1516;BÀDMINTON;AUXILIAR EN FORMACIÓ;;;;
1517;HOQUEI SALA;MENUTS;;;;
1518;VOLEI PLATJA;COL·LABORADOR/A;;;;
1520;JUDO;AUXILIAR EN FORMACIÓ;;;;
1521;TRAMPOLÍ;SÈNIOR;;;;
1522;CROS;SÈNIOR;;;;
1523;ALTRES;MENUTSCONVIVIM;;;1;MENUTSCONVIVIM
1524;HANDBOL;MENUDETS;;;;
